measurement_id,sample_id_x,station_id,cruise_id,age,length,weight,sex_number,maturity_number,gutted_weight,liver_weight,gonad_weight,area_grid,sub_area_grid,shot_latitude,shot_longitude,gsi,hsi,bounding_box,image__content__url,quarter,quarter_2,quarter_3,quarter_4,quarter_sin,quarter_cos
23253499,536994,338645,20516,5.0,64,2711.0,1.0,1.0,2039.0,63.0,,671,4,66.666,-21.4545,,2.323865732202139,"[[5011, 365], [6073, 994]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2acdee5104e8406713616bfa81cbc9b428cc819e6ceff14f0e55b70ebdb3186d.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=3VuhgJ6ObWsiodJ5D9E%2FY00HnvM%3D&Expires=1765370952,1,False,False,False,1.0,6.123233995736766e-17
23253487,536994,338645,20516,5.0,60,2342.0,1.0,1.0,1848.0,77.0,,671,4,66.666,-21.4545,,3.287788215200683,"[[4095, 311], [4971, 940]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2acdee5104e8406713616bfa81cbc9b428cc819e6ceff14f0e55b70ebdb3186d.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=yHQ1WW2b7fPqBYuAM%2FdMZQYlWdk%3D&Expires=1765370955,1,False,False,False,1.0,6.123233995736766e-17
23253484,536994,338645,20516,5.0,56,1780.0,2.0,1.0,1447.0,42.0,,671,4,66.666,-21.4545,,2.359550561797753,"[[3113, 282], [4006, 911]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2acdee5104e8406713616bfa81cbc9b428cc819e6ceff14f0e55b70ebdb3186d.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=mRKecue%2BaBjWBNag%2Fr%2BE94dyyJQ%3D&Expires=1765370958,1,False,False,False,1.0,6.123233995736766e-17
23253481,536994,338645,20516,6.0,76,4155.0,2.0,1.0,3278.0,134.0,,671,4,66.666,-21.4545,,3.2250300842358604,"[[2161, 268], [3087, 897]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2acdee5104e8406713616bfa81cbc9b428cc819e6ceff14f0e55b70ebdb3186d.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=HTk9hCkZwo6cqCMJ5IDZJiheehc%3D&Expires=1765370951,1,False,False,False,1.0,6.123233995736766e-17
23253480,536994,338645,20516,5.0,60,2288.0,1.0,1.0,1684.0,69.0,,671,4,66.666,-21.4545,,3.015734265734266,"[[1050, 254], [2112, 883]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2acdee5104e8406713616bfa81cbc9b428cc819e6ceff14f0e55b70ebdb3186d.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=qLdZo4FxVTiBilQZFR8LsgdX4%2FU%3D&Expires=1765370947,1,False,False,False,1.0,6.123233995736766e-17
23253632,536994,338645,20516,5.0,59,2006.0,1.0,1.0,1649.0,44.0,,671,4,66.666,-21.4545,,2.1934197407776668,"[[2134, 1122], [3080, 1748]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2acdee5104e8406713616bfa81cbc9b428cc819e6ceff14f0e55b70ebdb3186d.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=yHQ1WW2b7fPqBYuAM%2FdMZQYlWdk%3D&Expires=1765370955,1,False,False,False,1.0,6.123233995736766e-17
23253899,536995,338646,20516,9.0,97,7675.0,2.0,2.0,6005.0,785.0,471.0,671,4,66.7348333333333,-21.221,6.136807817589577,10.22801302931596,"[[2595, 2757], [3781, 3355]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2acdee5104e8406713616bfa81cbc9b428cc819e6ceff14f0e55b70ebdb3186d.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=HTk9hCkZwo6cqCMJ5IDZJiheehc%3D&Expires=1765370951,1,False,False,False,1.0,6.123233995736766e-17
23253900,536995,338646,20516,5.0,61,2547.0,1.0,1.0,1912.0,45.0,,671,4,66.7348333333333,-21.221,,1.76678445229682,"[[3888, 2849], [4949, 3478]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2acdee5104e8406713616bfa81cbc9b428cc819e6ceff14f0e55b70ebdb3186d.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=3VuhgJ6ObWsiodJ5D9E%2FY00HnvM%3D&Expires=1765370952,1,False,False,False,1.0,6.123233995736766e-17
23253898,536995,338646,20516,7.0,81,5957.0,1.0,1.0,4144.0,171.0,,671,4,66.7348333333333,-21.221,,2.870572435789827,"[[1212, 2726], [2273, 3355]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2acdee5104e8406713616bfa81cbc9b428cc819e6ceff14f0e55b70ebdb3186d.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=QTiihFcL%2BioyRyVtYyDJTALP94c%3D&Expires=1765370956,1,False,False,False,1.0,6.123233995736766e-17
23253955,536995,338646,20516,4.0,55,1613.0,2.0,1.0,1317.0,37.0,,671,4,66.7348333333333,-21.221,,2.2938623682579045,"[[5029, 2838], [5866, 3483]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2acdee5104e8406713616bfa81cbc9b428cc819e6ceff14f0e55b70ebdb3186d.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=3y2OB3G8YYajMBg4KmFuMVG89Z4%3D&Expires=1765370961,1,False,False,False,1.0,6.123233995736766e-17
23253956,536995,338646,20516,7.0,74,4336.0,1.0,1.0,3292.0,115.0,,671,4,66.7348333333333,-21.221,,2.6522140221402215,"[[6021, 2854], [7082, 3483]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2acdee5104e8406713616bfa81cbc9b428cc819e6ceff14f0e55b70ebdb3186d.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=RhrxG0yhYsudYlYv%2FCrYZlBng6M%3D&Expires=1765370960,1,False,False,False,1.0,6.123233995736766e-17
23254155,536996,338647,20516,7.0,86,6930.0,1.0,1.0,4660.0,187.0,,671,2,66.8165,-21.277,,2.6984126984126986,"[[1835, 3531], [2896, 4160]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2acdee5104e8406713616bfa81cbc9b428cc819e6ceff14f0e55b70ebdb3186d.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=mRKecue%2BaBjWBNag%2Fr%2BE94dyyJQ%3D&Expires=1765370958,1,False,False,False,1.0,6.123233995736766e-17
23254169,536996,338647,20516,5.0,57,2240.0,2.0,1.0,1571.0,43.0,,671,2,66.8165,-21.277,,1.9196428571428572,"[[2977, 3563], [3931, 4230]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2acdee5104e8406713616bfa81cbc9b428cc819e6ceff14f0e55b70ebdb3186d.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=3brznI4R1qK7WDjVcLm3q%2FANsUY%3D&Expires=1765370954,1,False,False,False,1.0,6.123233995736766e-17
23254171,536996,338647,20516,5.0,56,1959.0,2.0,1.0,1428.0,47.0,,671,2,66.8165,-21.277,,2.399183256763655,"[[5142, 3660], [6054, 4236]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2acdee5104e8406713616bfa81cbc9b428cc819e6ceff14f0e55b70ebdb3186d.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=qLdZo4FxVTiBilQZFR8LsgdX4%2FU%3D&Expires=1765370947,1,False,False,False,1.0,6.123233995736766e-17
23254185,536996,338647,20516,2.0,19,47.0,1.0,1.0,42.0,1.0,,671,2,66.8165,-21.277,,2.127659574468085,"[[6101, 3757], [6973, 4322]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2acdee5104e8406713616bfa81cbc9b428cc819e6ceff14f0e55b70ebdb3186d.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=RhrxG0yhYsudYlYv%2FCrYZlBng6M%3D&Expires=1765370960,1,False,False,False,1.0,6.123233995736766e-17
23254170,536996,338647,20516,6.0,70,3345.0,2.0,1.0,2552.0,72.0,,671,2,66.8165,-21.277,,2.1524663677130045,"[[4022, 3623], [5083, 4252]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/2acdee5104e8406713616bfa81cbc9b428cc819e6ceff14f0e55b70ebdb3186d.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=JnICV%2BTzAEp6dJvP7HlBMrTlokg%3D&Expires=1765370949,1,False,False,False,1.0,6.123233995736766e-17
23254820,536997,338648,20516,3.0,34,361.0,2.0,1.0,308.0,5.0,,671,3,66.7478333333333,-21.6981666666667,,1.3850415512465373,"[[992, 285], [2053, 914]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1d7ee77e36f5a548c10524eececfe011327d7b4a4575def38ecb7073a32f2ec7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=eB8buuNpPsPaKoDoxAEhHrgdcmU%3D&Expires=1765370945,1,False,False,False,1.0,6.123233995736766e-17
23254827,536997,338648,20516,4.0,40,608.0,2.0,1.0,499.0,34.0,,671,3,66.7478333333333,-21.6981666666667,,5.592105263157895,"[[3131, 1122], [3963, 1698]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1d7ee77e36f5a548c10524eececfe011327d7b4a4575def38ecb7073a32f2ec7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=JERllMCIIIvUi6kng%2BRl%2Fgm3UZQ%3D&Expires=1765370942,1,False,False,False,1.0,6.123233995736766e-17
23254825,536997,338648,20516,6.0,77,3756.0,2.0,52.0,3326.0,63.0,19.0,671,3,66.7478333333333,-21.6981666666667,0.5058572949946752,1.6773162939297124,"[[999, 997], [2061, 1626]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1d7ee77e36f5a548c10524eececfe011327d7b4a4575def38ecb7073a32f2ec7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=FtXnHWv9ZHc8guAoPNvXwFyweck%3D&Expires=1765370959,1,False,False,False,1.0,6.123233995736766e-17
23254822,536997,338648,20516,4.0,48,1052.0,1.0,1.0,859.0,67.0,,671,3,66.7478333333333,-21.6981666666667,,6.3688212927756656,"[[3175, 409], [4157, 947]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1d7ee77e36f5a548c10524eececfe011327d7b4a4575def38ecb7073a32f2ec7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=BwyBJoxfnk%2Fe0MoIME3vrMcbQCs%3D&Expires=1765370951,1,False,False,False,1.0,6.123233995736766e-17
23254829,536997,338648,20516,5.0,58,1604.0,2.0,52.0,1359.0,44.0,6.0,671,3,66.7478333333333,-21.6981666666667,0.3740648379052369,2.7431421446384037,"[[4982, 1119], [6044, 1748]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1d7ee77e36f5a548c10524eececfe011327d7b4a4575def38ecb7073a32f2ec7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=awwfieBN7tu8Y%2BwMTW0cDkS3wx0%3D&Expires=1765370950,1,False,False,False,1.0,6.123233995736766e-17
23254826,536997,338648,20516,2.0,23,91.0,2.0,1.0,85.0,1.0,,671,3,66.7478333333333,-21.6981666666667,,1.098901098901099,"[[2128, 1068], [2853, 1622]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1d7ee77e36f5a548c10524eececfe011327d7b4a4575def38ecb7073a32f2ec7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=6Xx%2BTXrnvoX1aul1raMriYJ4jFA%3D&Expires=1765370944,1,False,False,False,1.0,6.123233995736766e-17
23254824,536997,338648,20516,3.0,35,400.0,1.0,1.0,325.0,21.0,,671,3,66.7478333333333,-21.6981666666667,,5.25,"[[5447, 495], [6509, 1124]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1d7ee77e36f5a548c10524eececfe011327d7b4a4575def38ecb7073a32f2ec7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=6Xx%2BTXrnvoX1aul1raMriYJ4jFA%3D&Expires=1765370944,1,False,False,False,1.0,6.123233995736766e-17
23254823,536997,338648,20516,5.0,63,2504.0,1.0,1.0,2035.0,198.0,,671,3,66.7478333333333,-21.6981666666667,,7.907348242811501,"[[4275, 401], [5336, 1030]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1d7ee77e36f5a548c10524eececfe011327d7b4a4575def38ecb7073a32f2ec7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=qi4LhPsZpNuSvNX1cUza5aKtyXs%3D&Expires=1765370955,1,False,False,False,1.0,6.123233995736766e-17
23254821,536997,338648,20516,4.0,44,688.0,2.0,1.0,606.0,38.0,,671,3,66.7478333333333,-21.6981666666667,,5.523255813953488,"[[2114, 316], [3095, 926]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1d7ee77e36f5a548c10524eececfe011327d7b4a4575def38ecb7073a32f2ec7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=bTUfbJtj%2Biz4ilgrMQXYC20P%2FM8%3D&Expires=1765370952,1,False,False,False,1.0,6.123233995736766e-17
23254828,536997,338648,20516,4.0,48,1012.0,2.0,1.0,839.0,60.0,,671,3,66.7478333333333,-21.6981666666667,,5.928853754940711,"[[4001, 1140], [4924, 1705]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1d7ee77e36f5a548c10524eececfe011327d7b4a4575def38ecb7073a32f2ec7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=Y%2FujyrrUCjxe%2FVCsXN9N%2FsomR1I%3D&Expires=1765370946,1,False,False,False,1.0,6.123233995736766e-17
23255337,536998,338649,20516,5.0,59,1657.0,1.0,1.0,1414.0,99.0,,671,1,66.8803333333333,-21.9293333333333,,5.974652987326494,"[[1095, 3239], [1892, 3822]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1d7ee77e36f5a548c10524eececfe011327d7b4a4575def38ecb7073a32f2ec7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=6Xx%2BTXrnvoX1aul1raMriYJ4jFA%3D&Expires=1765370944,1,False,False,False,1.0,6.123233995736766e-17
23255330,536998,338649,20516,5.0,54,1429.0,2.0,1.0,1138.0,69.0,,671,1,66.8803333333333,-21.9293333333333,,4.828551434569629,"[[4466, 2576], [5318, 3109]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1d7ee77e36f5a548c10524eececfe011327d7b4a4575def38ecb7073a32f2ec7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=BwyBJoxfnk%2Fe0MoIME3vrMcbQCs%3D&Expires=1765370951,1,False,False,False,1.0,6.123233995736766e-17
23255325,536998,338649,20516,4.0,49,967.0,2.0,1.0,802.0,49.0,,671,1,66.8803333333333,-21.9293333333333,,5.067218200620475,"[[1780, 2552], [2604, 3083]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1d7ee77e36f5a548c10524eececfe011327d7b4a4575def38ecb7073a32f2ec7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=KLVnhgKR32VDyassue%2FxKlya8lU%3D&Expires=1765370947,1,False,False,False,1.0,6.123233995736766e-17
23255321,536998,338649,20516,5.0,57,1717.0,1.0,1.0,1452.0,91.0,,671,1,66.8803333333333,-21.9293333333333,,5.29994175888177,"[[5507, 1838], [6450, 2478]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1d7ee77e36f5a548c10524eececfe011327d7b4a4575def38ecb7073a32f2ec7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=6Xx%2BTXrnvoX1aul1raMriYJ4jFA%3D&Expires=1765370944,1,False,False,False,1.0,6.123233995736766e-17
23255323,536998,338649,20516,2.0,24,105.0,2.0,1.0,97.0,2.0,,671,1,66.8803333333333,-21.9293333333333,,1.9047619047619049,"[[1076, 2619], [1702, 3045]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1d7ee77e36f5a548c10524eececfe011327d7b4a4575def38ecb7073a32f2ec7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=wFBetLnmMppddsL%2FQJ4v2HYZZMU%3D&Expires=1765370953,1,False,False,False,1.0,6.123233995736766e-17
23255316,536998,338649,20516,5.0,59,1942.0,1.0,1.0,1660.0,99.0,,671,1,66.8803333333333,-21.9293333333333,,5.09783728115345,"[[1017, 1766], [1874, 2375]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1d7ee77e36f5a548c10524eececfe011327d7b4a4575def38ecb7073a32f2ec7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=qi4LhPsZpNuSvNX1cUza5aKtyXs%3D&Expires=1765370955,1,False,False,False,1.0,6.123233995736766e-17
23255320,536998,338649,20516,4.0,49,1120.0,2.0,1.0,890.0,70.0,,671,1,66.8803333333333,-21.9293333333333,,6.25,"[[4690, 1864], [5404, 2439]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1d7ee77e36f5a548c10524eececfe011327d7b4a4575def38ecb7073a32f2ec7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=GwHQSkwlG8fR0Q71%2BpWkUfax6AA%3D&Expires=1765370954,1,False,False,False,1.0,6.123233995736766e-17
23255341,536998,338649,20516,4.0,44,750.0,1.0,1.0,624.0,41.0,,671,1,66.8803333333333,-21.9293333333333,,5.466666666666667,"[[2849, 3288], [3562, 3785]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1d7ee77e36f5a548c10524eececfe011327d7b4a4575def38ecb7073a32f2ec7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=s985uuyqv6rkTFvVDZX%2Fb5yuhf0%3D&Expires=1765370943,1,False,False,False,1.0,6.123233995736766e-17
23255326,536998,338649,20516,7.0,75,4072.0,1.0,2.0,3018.0,218.0,377.0,671,1,66.8803333333333,-21.9293333333333,9.258349705304518,5.3536345776031435,"[[2664, 2484], [3679, 3076]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1d7ee77e36f5a548c10524eececfe011327d7b4a4575def38ecb7073a32f2ec7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=FtXnHWv9ZHc8guAoPNvXwFyweck%3D&Expires=1765370959,1,False,False,False,1.0,6.123233995736766e-17
23255318,536998,338649,20516,5.0,49,924.0,2.0,1.0,797.0,68.0,,671,1,66.8803333333333,-21.9293333333333,,7.35930735930736,"[[2870, 1766], [3734, 2355]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1d7ee77e36f5a548c10524eececfe011327d7b4a4575def38ecb7073a32f2ec7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=KLVnhgKR32VDyassue%2FxKlya8lU%3D&Expires=1765370947,1,False,False,False,1.0,6.123233995736766e-17
23255348,536998,338649,20516,5.0,46,895.0,2.0,1.0,685.0,72.0,,671,1,66.8803333333333,-21.9293333333333,,8.044692737430168,"[[5934, 3299], [6996, 3928]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1d7ee77e36f5a548c10524eececfe011327d7b4a4575def38ecb7073a32f2ec7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=BFzJvjVvA43b4tCQLUC5fiIrENM%3D&Expires=1765370957,1,False,False,False,1.0,6.123233995736766e-17
23255346,536998,338649,20516,5.0,60,2039.0,2.0,52.0,1665.0,84.0,8.0,671,1,66.8803333333333,-21.9293333333333,0.392349190779794,4.119666503187837,"[[4690, 3217], [5752, 3846]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1d7ee77e36f5a548c10524eececfe011327d7b4a4575def38ecb7073a32f2ec7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=Y%2FujyrrUCjxe%2FVCsXN9N%2FsomR1I%3D&Expires=1765370946,1,False,False,False,1.0,6.123233995736766e-17
23255353,536998,338649,20516,4.0,40,625.0,1.0,1.0,495.0,44.0,,671,1,66.8803333333333,-21.9293333333333,,7.04,"[[4936, 4043], [5668, 4576]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1d7ee77e36f5a548c10524eececfe011327d7b4a4575def38ecb7073a32f2ec7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=Tk40UnLB3dMejLbhIPhZE7Hd%2FBM%3D&Expires=1765370949,1,False,False,False,1.0,6.123233995736766e-17
23255328,536998,338649,20516,6.0,43,715.0,2.0,1.0,561.0,26.0,,671,1,66.8803333333333,-21.9293333333333,,3.636363636363636,"[[3733, 2539], [4440, 3099]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1d7ee77e36f5a548c10524eececfe011327d7b4a4575def38ecb7073a32f2ec7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=qi4LhPsZpNuSvNX1cUza5aKtyXs%3D&Expires=1765370955,1,False,False,False,1.0,6.123233995736766e-17
23255332,536998,338649,20516,4.0,53,1331.0,2.0,1.0,1096.0,72.0,,671,1,66.8803333333333,-21.9293333333333,,5.40946656649136,"[[5370, 2656], [6135, 3114]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1d7ee77e36f5a548c10524eececfe011327d7b4a4575def38ecb7073a32f2ec7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=qi4LhPsZpNuSvNX1cUza5aKtyXs%3D&Expires=1765370955,1,False,False,False,1.0,6.123233995736766e-17
23255336,536998,338649,20516,4.0,50,1032.0,1.0,1.0,883.0,70.0,,671,1,66.8803333333333,-21.9293333333333,,6.782945736434108,"[[6192, 2680], [7074, 3221]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1d7ee77e36f5a548c10524eececfe011327d7b4a4575def38ecb7073a32f2ec7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=6BrALkm1ALW95zySlFg68jKXzBE%3D&Expires=1765370956,1,False,False,False,1.0,6.123233995736766e-17
23255340,536998,338649,20516,4.0,47,953.0,2.0,1.0,777.0,64.0,,671,1,66.8803333333333,-21.9293333333333,,6.715634837355719,"[[1960, 3239], [2764, 3832]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1d7ee77e36f5a548c10524eececfe011327d7b4a4575def38ecb7073a32f2ec7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=GwHQSkwlG8fR0Q71%2BpWkUfax6AA%3D&Expires=1765370954,1,False,False,False,1.0,6.123233995736766e-17
23255354,536998,338649,20516,4.0,37,427.0,1.0,1.0,344.0,9.0,,671,1,66.8803333333333,-21.9293333333333,,2.107728337236534,"[[5732, 4086], [6675, 4602]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1d7ee77e36f5a548c10524eececfe011327d7b4a4575def38ecb7073a32f2ec7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=FtXnHWv9ZHc8guAoPNvXwFyweck%3D&Expires=1765370959,1,False,False,False,1.0,6.123233995736766e-17
23255352,536998,338649,20516,5.0,49,1061.0,1.0,1.0,854.0,104.0,,671,1,66.8803333333333,-21.9293333333333,,9.802073515551369,"[[3921, 3945], [4864, 4589]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1d7ee77e36f5a548c10524eececfe011327d7b4a4575def38ecb7073a32f2ec7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=BFzJvjVvA43b4tCQLUC5fiIrENM%3D&Expires=1765370957,1,False,False,False,1.0,6.123233995736766e-17
23255351,536998,338649,20516,3.0,36,419.0,1.0,1.0,367.0,9.0,,671,1,66.8803333333333,-21.9293333333333,,2.1479713603818613,"[[3044, 3945], [3802, 4527]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1d7ee77e36f5a548c10524eececfe011327d7b4a4575def38ecb7073a32f2ec7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=eB8buuNpPsPaKoDoxAEhHrgdcmU%3D&Expires=1765370945,1,False,False,False,1.0,6.123233995736766e-17
23255319,536998,338649,20516,4.0,53,1322.0,1.0,1.0,1122.0,102.0,,671,1,66.8803333333333,-21.9293333333333,,7.715582450832073,"[[3797, 1889], [4643, 2409]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1d7ee77e36f5a548c10524eececfe011327d7b4a4575def38ecb7073a32f2ec7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=awwfieBN7tu8Y%2BwMTW0cDkS3wx0%3D&Expires=1765370950,1,False,False,False,1.0,6.123233995736766e-17
23255317,536998,338649,20516,5.0,57,1833.0,2.0,52.0,1492.0,106.0,11.0,671,1,66.8803333333333,-21.9293333333333,0.6001091107474086,5.782869612656847,"[[1925, 1802], [2786, 2312]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1d7ee77e36f5a548c10524eececfe011327d7b4a4575def38ecb7073a32f2ec7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=awwfieBN7tu8Y%2BwMTW0cDkS3wx0%3D&Expires=1765370950,1,False,False,False,1.0,6.123233995736766e-17
23255349,536998,338649,20516,5.0,55,1799.0,1.0,1.0,1407.0,146.0,,671,1,66.8803333333333,-21.9293333333333,,8.11561978877154,"[[1106, 3957], [2003, 4532]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1d7ee77e36f5a548c10524eececfe011327d7b4a4575def38ecb7073a32f2ec7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=KLVnhgKR32VDyassue%2FxKlya8lU%3D&Expires=1765370947,1,False,False,False,1.0,6.123233995736766e-17
23255350,536998,338649,20516,4.0,53,1560.0,2.0,1.0,1201.0,117.0,,671,1,66.8803333333333,-21.9293333333333,,7.5,"[[2143, 3970], [2936, 4508]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1d7ee77e36f5a548c10524eececfe011327d7b4a4575def38ecb7073a32f2ec7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=wFBetLnmMppddsL%2FQJ4v2HYZZMU%3D&Expires=1765370953,1,False,False,False,1.0,6.123233995736766e-17
23255344,536998,338649,20516,4.0,45,852.0,1.0,1.0,690.0,61.0,,671,1,66.8803333333333,-21.9293333333333,,7.159624413145541,"[[3638, 3282], [4569, 3775]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1d7ee77e36f5a548c10524eececfe011327d7b4a4575def38ecb7073a32f2ec7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=6BrALkm1ALW95zySlFg68jKXzBE%3D&Expires=1765370956,1,False,False,False,1.0,6.123233995736766e-17
